534	27517	159000001	160700000	q25.33	gneg
535	27517	160700001	167600000	q26.1	gpos100
536	27517	167600001	170900000	q26.2	gneg
537	27517	170900001	175700000	q26.31	gpos75
538	27517	175700001	179000000	q26.32	gneg
539	27517	179000001	182700000	q26.33	gpos75
540	27517	182700001	184500000	q27.1	gneg
541	27517	184500001	186000000	q27.2	gpos25
542	27517	186000001	187900000	q27.3	gneg
543	27517	187900001	192300000	q28	gpos75
544	27517	192300001	198022430	q29	gneg
545	27524	1	4500000	p16.3	gneg
546	27524	4500001	6000000	p16.2	gpos25
547	27524	6000001	11300000	p16.1	gneg
548	27524	11300001	15200000	p15.33	gpos50
549	27524	15200001	17800000	p15.32	gneg
550	27524	17800001	21300000	p15.31	gpos75
551	27524	21300001	27700000	p15.2	gneg
552	27524	27700001	35800000	p15.1	gpos100
553	27524	35800001	41200000	p14	gneg
554	27524	41200001	44600000	p13	gpos50
555	27524	44600001	48200000	p12	gneg
556	27524	48200001	50400000	p11	acen
557	27524	50400001	52700000	q11	acen
558	27524	52700001	59500000	q12	gneg
559	27524	59500001	66600000	q13.1	gpos100
560	27524	66600001	70500000	q13.2	gneg
561	27524	70500001	76300000	q13.3	gpos75
562	27524	76300001	78900000	q21.1	gneg
563	27524	78900001	82400000	q21.21	gpos50
564	27524	82400001	84100000	q21.22	gneg
565	27524	84100001	86900000	q21.23	gpos25
566	27524	86900001	88000000	q21.3	gneg
567	27524	88000001	93700000	q22.1	gpos75
568	27524	93700001	95100000	q22.2	gneg
569	27524	95100001	98800000	q22.3	gpos75
570	27524	98800001	101100000	q23	gneg
571	27524	101100001	107700000	q24	gpos50
572	27524	107700001	114100000	q25	gneg
573	27524	114100001	120800000	q26	gpos75
574	27524	120800001	123800000	q27	gneg
575	27524	123800001	128800000	q28.1	gpos50
576	27524	128800001	131100000	q28.2	gneg
577	27524	131100001	139500000	q28.3	gpos100
578	27524	139500001	141500000	q31.1	gneg
579	27524	141500001	146800000	q31.21	gpos25
580	27524	146800001	148500000	q31.22	gneg
581	27524	148500001	151100000	q31.23	gpos25
582	27524	151100001	155600000	q31.3	gneg
583	27524	155600001	161800000	q32.1	gpos100
584	27524	161800001	164500000	q32.2	gneg
585	27524	164500001	170100000	q32.3	gpos100
586	27524	170100001	171900000	q33	gneg
587	27524	171900001	176300000	q34.1	gpos75
588	27524	176300001	177500000	q34.2	gneg
589	27524	177500001	183200000	q34.3	gpos100
590	27524	183200001	187100000	q35.1	gneg
591	27524	187100001	191154276	q35.2	gpos25
592	27527	1	4500000	p15.33	gneg
593	27527	4500001	6300000	p15.32	gpos25
594	27527	6300001	9800000	p15.31	gneg
595	27527	9800001	15000000	p15.2	gpos50
596	27527	15000001	18400000	p15.1	gneg
597	27527	18400001	23300000	p14.3	gpos100
598	27527	23300001	24600000	p14.2	gneg
599	27527	24600001	28900000	p14.1	gpos100
600	27527	28900001	33800000	p13.3	gneg
601	27527	33800001	38400000	p13.2	gpos25
602	27527	38400001	42500000	p13.1	gneg
603	27527	42500001	46100000	p12	gpos50
604	27527	46100001	48400000	p11	acen
605	27527	48400001	50700000	q11.1	acen
606	27527	50700001	58900000	q11.2	gneg
607	27527	58900001	62900000	q12.1	gpos75
608	27527	62900001	63200000	q12.2	gneg
609	27527	63200001	66700000	q12.3	gpos75
610	27527	66700001	68400000	q13.1	gneg
611	27527	68400001	73300000	q13.2	gpos50
612	27527	73300001	76900000	q13.3	gneg
613	27527	76900001	81400000	q14.1	gpos50
614	27527	81400001	82800000	q14.2	gneg
615	27527	82800001	92300000	q14.3	gpos100
616	27527	92300001	98200000	q15	gneg
617	27527	98200001	102800000	q21.1	gpos100
618	27527	102800001	104500000	q21.2	gneg
619	27527	104500001	109600000	q21.3	gpos100
620	27527	109600001	111500000	q22.1	gneg
621	27527	111500001	113100000	q22.2	gpos50
622	27527	113100001	115200000	q22.3	gneg
623	27527	115200001	121400000	q23.1	gpos100
624	27527	121400001	127300000	q23.2	gneg
625	27527	127300001	130600000	q23.3	gpos100
626	27527	130600001	136200000	q31.1	gneg
627	27527	136200001	139500000	q31.2	gpos25
628	27527	139500001	144500000	q31.3	gneg
629	27527	144500001	149800000	q32	gpos75
630	27527	149800001	152700000	q33.1	gneg
631	27527	152700001	155700000	q33.2	gpos50
632	27527	155700001	159900000	q33.3	gneg
633	27527	159900001	168500000	q34	gpos100
634	27527	168500001	172800000	q35.1	gneg
